Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
4320	-644.7766	-753.2963	108.5197	0.00521411	0.0108986	0.00636835	0.0023586	0.043111	0.016085	0.00502285	0.00435492	0.0108741	0.00526349	0.0134039	0.00536666	0.0337412	0.0497309	0.00166745	0.00831397	0.00752347	0.000804855	0.0224986	0.0180591	0.00572071	0.00302009	0.0030764	0.0129544	0.00606473	0.00170794	0.00498356	0.027207	0.0198083	0.00640419	0.00838158	0.00197388	0.00410777	0.000108245	0.00100191	0.0108372	0.0120789	0.00511466	0.0609539	0.0082147	0.0403211	0.00173477	0.00117253	0.00897573	0.019049	0.0141029	0.026533	0.0306846	0.0022452	0.0205164	0.0147938	0.0108539	0.00487665	0.00496035	0.00205346	0.00566759	0.00200205	0.00264693	0.0238117	0.00905937	0.00189908	0.0143757	0.00263054	0.0131565	0.0189826	0.0416223	0.0375132	0.0183493	0.0373674	1.128137	0.8718626	0.0900449	0.309092	0.693293	1.44239	3.23529	11.1056	1.740749	0.7728336	0.00575293	0.0120249	0.00702646	0.00260234	0.0475661	0.0177472	0.00554192	0.00480496	0.0119978	0.00580742	0.014789	0.00592125	0.037228	0.0548701	0.00183977	0.00917314	0.00830094	0.000888028	0.0248236	0.0199253	0.00631189	0.00333219	0.00339432	0.0142931	0.00669146	0.00188444	0.00549856	0.0300186	0.0218553	0.007066	0.00924774	0.00217787	0.00453226	0.000119431	0.00110545	0.0119571	0.0133271	0.00564321	0.0672529	0.0090636	0.0444878	0.00191404	0.0012937	0.00990328	0.0210175	0.0155603	0.029275	0.0338556	0.00247722	0.0226365	0.0163226	0.0119755	0.00538061	0.00547295	0.00226567	0.00625328	0.00220894	0.00292046	0.0262724	0.00999556	0.00209533	0.0158613	0.00290239	0.0145161	0.0209443	0.0459236	0.0413899	0.0202456	0.041229	0.270612	0.729388	0.2706122	0.9063387
4356	-651.4755	-759.3334	107.8579	0.0196826	0.00672232	0.0102186	0.0103048	0.0273364	0.00600142	0.00515303	0.00135712	0.0192881	0.0165072	0.00165496	0.00823675	0.0392994	0.0595166	0.000564014	0.0127992	0.0159293	0.00427005	0.00438005	0.00442299	0.0141176	0.00108215	0.00341166	0.00086356	0.00742916	0.00213052	0.00730517	0.0279707	0.000750014	0.00426563	0.00750247	0.00793233	4.96221e-05	0.00339877	0.00311027	0.00457676	0.0200133	0.0133526	0.01464	0.0155488	0.00112095	0.031647	0.00716955	0.0394224	0.00149341	0.0366389	0.0290914	0.0197727	0.00191988	0.0196405	0.00224466	0.107332	0.020189	0.0116201	0.00512526	0.00546114	0.000323741	0.015348	0.00537296	0.00499085	0.00380387	0.00203535	0.0124479	0.0168273	0.0187233	0.00739521	0.000515678	0.0349377	0.027176	0.9005556	1.099444	0.0689634	0.271388	0.665719	1.50214	3.68476	14.5005	1.933616	1.220851	0.0213273	0.00728405	0.0110724	0.0111659	0.0296207	0.0065029	0.00558362	0.00147052	0.0208999	0.0178865	0.00179325	0.00892502	0.0425833	0.0644899	0.000611144	0.0138687	0.0172604	0.00462686	0.00474605	0.00479258	0.0152973	0.00117257	0.00369674	0.000935719	0.00804995	0.00230854	0.0079156	0.030308	0.000812686	0.00462207	0.00812938	0.00859517	5.37686e-05	0.00368277	0.00337017	0.0049592	0.0216856	0.0144684	0.0158633	0.016848	0.00121461	0.0342915	0.00776864	0.0427166	0.0016182	0.0397005	0.0315223	0.0214249	0.0020803	0.0212816	0.00243222	0.116301	0.021876	0.0125911	0.00555353	0.00591748	0.000350793	0.0166305	0.00582193	0.0054079	0.00412173	0.00220542	0.0134881	0.0182334	0.0202879	0.00801316	0.000558768	0.0378571	0.0294469	0.463109	0.536891	0.4631093	0.922883
4392	-642.0758	-750.4568	108.381	0.0171282	0.0260046	0.0114878	0.00360386	0.0534963	0.0157015	0.000808308	0.0204025	0.0213881	0.0248474	0.00231405	0.0162124	0.0423779	0.0847816	0.000373228	0.00168348	0.00287189	0.00224053	0.00869691	0.00313739	0.00575926	0.00313806	0.0034947	0.00401882	0.00208893	0.00289225	0.00170197	0.0153479	0.00247243	0.0019672	0.0206723	0.00969584	0.00799556	0.0188403	0.00583249	0.00214257	0.00807178	0.00298625	0.00719427	0.000556276	0.0571764	0.00192559	0.0171635	0.00759035	0.0142406	0.00398859	0.00261346	0.0217578	0.00141756	0.0231152	0.00535601	0.0109769	0.0082125	0.00317501	0.00746235	0.0205428	0.0341387	0.00544849	0.00974734	0.0202747	0.0114481	0.00064844	0.00841367	0.0388629	0.046201	0.00827177	0.0395002	0.0151438	0.00417546	1.03931	0.9606895	0.0977598	0.321735	0.702019	1.42446	3.10815	10.2292	1.68131	0.9243528	0.0183107	0.0278	0.012281	0.00385268	0.0571898	0.0167856	0.000864116	0.0218111	0.0228648	0.026563	0.00247382	0.0173318	0.0453038	0.0906351	0.000398996	0.00179972	0.00307017	0.00239522	0.00929737	0.003354	0.0061569	0.00335472	0.00373599	0.00429629	0.00223316	0.00309194	0.00181948	0.0164075	0.00264313	0.00210302	0.0220996	0.0103653	0.0085476	0.0201411	0.00623518	0.0022905	0.00862908	0.00319242	0.00769098	0.000594683	0.061124	0.00205854	0.0183485	0.00811441	0.0152239	0.00426397	0.0027939	0.02326	0.00151543	0.0247111	0.0057258	0.0117348	0.00877951	0.00339422	0.00797757	0.0219612	0.0364957	0.00582467	0.0104203	0.0216745	0.0122385	0.00069321	0.00899457	0.0415461	0.0493909	0.00884288	0.0422274	0.0161894	0.00446375	0.296746	0.703254	0.2967458	0.9354165
4428	-646.3396	-754.1602	107.8206	0.00737674	0.00740602	0.00311079	0.00213396	0.0516978	0.0152554	0.00244913	0.0174143	0.00224125	0.0174428	0.00545818	0.00673687	0.0483533	0.0322335	0.00277175	0.00689635	0.00316567	0.00427792	0.00473818	0.0162392	0.00434945	0.00114312	0.00314245	0.00337464	0.00122988	0.00210688	0.00236153	0.0130601	0.00160648	0.00241847	0.0163715	0.00124164	0.00782741	0.0116504	0.00465074	0.0115081	0.0038643	0.00229669	0.0170469	0.00953698	0.032362	0.00253396	0.00189694	0.00599	0.0321493	0.0262895	0.0122066	0.00329167	0.0333526	0.0406092	0.00216026	0.00101216	0.00117979	0.0316346	0.00425748	0.00620701	0.000200492	0.00859663	0.00758992	0.040894	0.0259841	0.00716619	0.0184882	0.0214567	0.00416087	0.010206	0.03218	0.0238597	0.041295	0.8793288	1.120671	0.0644193	0.262515	0.65885	1.5178	3.80931	15.5233	1.982902	1.274462	0.00860364	0.00863779	0.00362817	0.00248888	0.0602962	0.0177927	0.00285647	0.0203106	0.00261402	0.0203439	0.00636598	0.00785734	0.0563954	0.0375946	0.00323274	0.00804335	0.00369218	0.00498942	0.00552623	0.0189401	0.00507285	0.00133324	0.0036651	0.00393591	0.00143443	0.00245729	0.0027543	0.0152322	0.00187366	0.00282071	0.0190944	0.00144815	0.00912927	0.013588	0.00542425	0.0134222	0.00450702	0.00267868	0.0198822	0.0111232	0.0377444	0.00295541	0.00221244	0.00698626	0.0374964	0.0306619	0.0142368	0.00383914	0.0388998	0.0473633	0.00251956	0.0011805	0.00137601	0.036896	0.00496558	0.00723935	0.000233837	0.0100264	0.00885228	0.0476955	0.0303058	0.00835807	0.0215631	0.0250253	0.00485291	0.0119035	0.0375321	0.0278281	0.0481632	0.442622	0.557378	0.4426223	0.8573977
4464	-641.0267	-749.4257	108.3989	0.00752882	0.0153675	0.0457448	0.00417	0.0163274	0.020376	0.00301455	0.00479146	0.0147343	0.0126644	0.0102749	0.00992683	0.0162781	0.0560655	0.00252323	0.00740285	0.0023843	0.00120482	0.00294487	0.000641415	0.0178949	0.000724819	0.000224532	0.00369404	0.000622292	0.00481026	0.00837837	0.0187558	0.00621794	0.00149047	0.00576702	0.00285397	0.00166364	0.00222676	0.00900079	0.00509727	0.00151074	0.00879947	0.0452919	0.0161752	0.0132748	0.00180831	0.00125758	0.0214553	0.00557937	0.0387724	0.0359838	0.00846313	0.0438487	0.0292011	0.00229754	0.00302222	0.00335838	0.0118331	0.00166611	0.0387569	0.00212774	0.000639225	0.00214305	0.0339767	0.0152963	0.0209241	0.00311246	0.0111567	0.00263509	0.00313823	0.0497473	0.00259336	0.0390171	1.068519	0.9314815	0.0847037	0.30001	0.686872	1.45588	3.33323	11.8059	1.784965	0.8717504	0.00872753	0.0178142	0.0530281	0.00483393	0.018927	0.0236202	0.00349451	0.00555434	0.0170803	0.0146808	0.0119108	0.0115073	0.0188698	0.0649921	0.00292497	0.0085815	0.00276391	0.00139664	0.00341374	0.000743539	0.020744	0.000840222	0.00026028	0.00428219	0.00072137	0.00557613	0.00971234	0.021742	0.00720793	0.00172778	0.00668522	0.00330836	0.00192852	0.0025813	0.0104339	0.00590884	0.00175127	0.0102005	0.0525031	0.0187506	0.0153884	0.00209622	0.0014578	0.0248713	0.00646769	0.0449456	0.041713	0.00981059	0.0508301	0.0338503	0.00266335	0.0035034	0.00389309	0.0137171	0.00193138	0.0449276	0.0024665	0.000740999	0.00248426	0.0393863	0.0177317	0.0242555	0.00360801	0.012933	0.00305463	0.00363788	0.0576678	0.00300626	0.0452292	0.394748	0.605252	0.3947477	0.8626523
4500	-633.797	-741.9357	108.1387	0.0317177	0.00587384	0.00355149	0.0051571	0.0612697	0.0133161	0.00178165	0.00496887	0.00740781	0.016922	0.0148238	0.0172319	0.0365942	0.0754012	0.0016426	0.00484133	0.0014049	0.00996396	0.00743306	0.00107401	0.0144965	0.00347916	0.00565771	0.0188486	0.000292483	0.00675435	0.00687456	0.0155738	0.00991127	0.0082504	0.010502	0.0230156	0.00260065	0.0159155	0.00314895	0.00691469	0.0152231	0.00288119	0.0820773	0.00684628	0.0406181	0.0025681	0.00273313	0.0112609	0.0450802	0.0197642	0.0618943	0.0332281	0.0304818	0.0414844	0.00349556	0.00472594	0.013052	0.0113304	0.012106	0.0255294	0.0128632	0.014324	0.00442633	0.0607165	0.00442589	0.0212758	0.0016921	0.0138757	0.012196	0.0085889	0.0220084	0.00250789	0.0694114	1.059995	0.9400048	0.0957345	0.318467	0.699786	1.42901	3.14004	10.4456	1.696447	0.886801	0.026669	0.00493888	0.00298619	0.00433623	0.0515172	0.0111965	0.00149806	0.00417795	0.00622869	0.0142285	0.0124642	0.0144891	0.0307694	0.0633993	0.00138114	0.00407072	0.00118128	0.00837796	0.00624992	0.000903053	0.0121891	0.00292537	0.00475715	0.0158484	0.000245928	0.00567924	0.00578031	0.0130948	0.00833366	0.00693715	0.00883035	0.0193521	0.0021867	0.0133822	0.00264772	0.00581405	0.0127999	0.00242258	0.0690127	0.00575653	0.0341528	0.00215933	0.00229809	0.0094685	0.0379046	0.0166182	0.0520424	0.0279391	0.0256299	0.0348812	0.00293916	0.0039737	0.0109745	0.00952688	0.010179	0.0214658	0.0108158	0.012044	0.00372177	0.051052	0.0037214	0.0178893	0.00142277	0.0116671	0.0102547	0.00722178	0.0185053	0.0021087	0.0583629	0.4544	0.5456	0.4544002	1.189306
4536	-627.9163	-736.0493	108.133	0.00892416	0.00925157	0.00791883	0.00532033	0.0245644	0.00986213	0.00217541	0.00505303	0.00457445	0.00226445	0.00983999	0.00170921	0.0590086	0.0554426	0.00198536	0.00220803	0.000662673	0.00160368	0.000573638	0.00161308	0.00962702	0.000507929	0.00147657	0.00468269	0.00388941	0.00191605	0.00507129	0.00775756	0.00280313	0.00989051	0.0117669	0.0153426	0.00080489	0.0138805	0.002891	0.00975655	0.0125934	0.000730082	0.0410958	0.020994	0.00891365	0.00174039	0.00682791	0.000927588	0.011758	0.00486221	0.0468982	0.0163112	0.0233288	0.00469559	0.0268413	0.0209481	0.00039708	0.00296627	0.00727759	0.00424333	0.00673293	0.0313014	0.00338524	0.013688	0.00200624	0.0151657	0.00146865	0.0144414	0.0120215	0.0045748	0.0208149	0.00675656	0.055225	0.9789408	1.021059	0.0677575	0.269064	0.663934	1.50617	3.71659	14.7585	1.946372	1.043025	0.0116116	0.0120376	0.0103036	0.00692253	0.0319619	0.0128321	0.00283053	0.00657474	0.00595203	0.00294638	0.0128033	0.00222393	0.0767788	0.072139	0.00258324	0.00287298	0.000862234	0.00208662	0.000746387	0.00209886	0.0125262	0.000660889	0.00192123	0.00609287	0.00506069	0.00249306	0.00659849	0.0100937	0.00364728	0.012869	0.0153105	0.019963	0.00104728	0.0180605	0.00376162	0.0126947	0.0163859	0.000949944	0.0534716	0.0273162	0.011598	0.0022645	0.00888411	0.00120693	0.0152988	0.00632645	0.0610214	0.0212232	0.0303541	0.00610966	0.0349244	0.0272565	0.00051666	0.00385955	0.00946922	0.0055212	0.00876052	0.0407277	0.00440469	0.0178101	0.00261042	0.0197327	0.00191093	0.0187904	0.0156417	0.00595249	0.0270832	0.00879128	0.0718559	0.328979	0.671021	0.3289793	0.7685529
4572	-641.2491	-749.4655	108.2164	0.00539087	0.00973875	0.0185258	0.00651189	0.0112025	0.0155354	0.005511	0.000740099	0.00571242	0.00114936	0.0121398	0.00254634	0.0405012	0.0460896	0.00650373	0.00330473	0.0022844	0.00260044	0.00157901	0.00110309	0.0129743	0.0032905	0.00308055	0.00549853	0.000426143	0.001638	0.00973054	0.0193695	0.000105545	0.00150849	0.00182259	0.00494648	0.00162292	0.00722751	0.00764161	0.000776651	0.00457241	0.0140219	0.00885787	0.00448442	0.0235527	0.0056832	0.0034147	0.000550241	0.0327743	0.00949081	0.0199375	0.0188053	0.026576	0.0347676	0.00522845	0.00839357	0.00836127	0.00535361	0.00147216	0.00860373	0.000834092	0.00772084	0.00549378	0.0025033	0.00177441	0.0189113	0.00763351	0.0201219	0.031072	0.017476	0.0179521	0.0105677	0.0451179	0.9422342	1.057766	0.0802057	0.292131	0.681193	1.46801	3.42312	12.4679	1.824419	1.122615	0.00756708	0.0136701	0.0260044	0.00914064	0.0157248	0.0218068	0.0077357	0.00103887	0.00801844	0.00161334	0.0170404	0.00357425	0.0568509	0.0646952	0.00912918	0.0046388	0.00320658	0.00365019	0.00221643	0.00154839	0.0182119	0.00461882	0.00432412	0.0077182	0.000598171	0.00229923	0.0136586	0.0271886	0.000148151	0.00211744	0.00255834	0.0069433	0.00227807	0.0101451	0.0107264	0.00109017	0.00641823	0.0196824	0.0124337	0.00629471	0.0330605	0.00797742	0.00479315	0.000772365	0.0460048	0.0133221	0.0279859	0.0263967	0.0373043	0.0488027	0.00733909	0.0117819	0.0117366	0.00751478	0.00206645	0.0120769	0.0011708	0.0108376	0.00771154	0.00351384	0.00249071	0.0265454	0.010715	0.0282448	0.0436153	0.0245308	0.0251991	0.0148337	0.0633312	0.394305	0.605695	0.3943045	0.7124109
4608	-635.7807	-744.0999	108.3192	0.00792541	0.0193965	0.0348422	0.0199793	0.0296147	0.00681404	0.015542	0.00109541	0.00844709	0.0185248	0.0180199	0.00170562	0.0414259	0.0437071	0.0107278	0.00261697	0.00163575	0.00530286	0.000146021	0.00253517	0.00490395	0.00158165	0.00262829	0.0112437	0.00297138	0.00112055	0.0012221	0.0133565	0.000177459	0.00202521	0.0200978	0.0181193	0.000609121	0.00349034	0.00136297	0.00336363	0.0161067	0.00679052	0.00926083	0.0119147	0.00614897	0.0470601	0.0192143	0.0165744	0.00326041	0.00161153	0.0345163	0.0173793	0.004731	0.00471754	0.00138036	0.0237577	0.000776577	0.00239316	0.00168903	0.000178621	0.000899524	0.00291288	0.047953	0.0317763	0.00603124	0.00492738	0.0289164	0.0102181	0.00909466	0.00278741	0.0120601	0.00575289	0.00428569	1.059254	0.9407458	0.0708067	0.274902	0.668396	1.49612	3.63766	14.123	1.914543	0.8881209	0.0102216	0.0250162	0.044937	0.025768	0.0381949	0.00878828	0.0200449	0.00141278	0.0108945	0.023892	0.0232408	0.00219979	0.0534282	0.0563704	0.013836	0.00337518	0.00210967	0.00683926	0.000188327	0.00326968	0.00632477	0.0020399	0.00338979	0.0145014	0.00383228	0.00144521	0.00157618	0.0172263	0.000228874	0.00261197	0.0259207	0.023369	0.000785602	0.0045016	0.00175786	0.00433817	0.0207733	0.00875794	0.011944	0.0153668	0.00793051	0.0606948	0.0247813	0.0213765	0.00420505	0.00207844	0.0445167	0.0224146	0.00610171	0.00608436	0.00178029	0.030641	0.00100157	0.00308653	0.00217839	0.000230373	0.00116014	0.00375683	0.0618464	0.0409828	0.00777867	0.00635499	0.0372944	0.0131785	0.0117296	0.00359501	0.0155543	0.00741968	0.00552738	0.235132	0.764868	0.2351325	0.7753561
4644	-643.4549	-751.6698	108.2149	0.00512671	0.00759844	0.0186097	0.0164829	0.0266847	0.0136568	0.00296996	0.00794554	0.00274503	0.0260153	0.00722776	0.0244078	0.0268635	0.0602165	0.00374074	0.00351774	0.000338383	0.00125568	0.0106327	0.0297106	0.00665089	0.00359026	0.000577095	0.000645056	0.00422337	0.000969758	0.00221689	0.0181025	0.0127263	0.0067091	0.0189861	0.00600091	0.00201697	0.0162018	0.000302221	0.00330266	0.0176577	0.00301566	0.0293038	0.00860654	0.0146523	0.00472795	0.00509575	0.016994	0.0112858	0.00526331	0.0289727	0.0157197	0.0130794	0.0362165	0.0042217	0.00667135	0.00733722	0.00192308	0.00141699	0.0031271	0.00326032	0.0165273	0.00639246	0.00335418	0.0432387	0.0198521	0.00688911	0.0176415	0.0210073	0.00155489	0.0169191	0.00534506	0.0245754	0.8910053	1.108995	0.103047	0.330107	0.707667	1.41309	3.02932	9.70432	1.643226	1.244656	0.00624588	0.00925719	0.0226722	0.0200812	0.03251	0.0166381	0.00361831	0.00968007	0.00334428	0.0316945	0.0088056	0.0297361	0.0327279	0.0733618	0.00455735	0.00428567	0.000412253	0.0015298	0.0129538	0.0361965	0.00810279	0.00437402	0.000703076	0.000785872	0.00514534	0.00118146	0.00270084	0.0220543	0.0155045	0.00817371	0.0231308	0.00731092	0.00245727	0.0197387	0.000368196	0.00402364	0.0215124	0.00367398	0.0357009	0.0104854	0.017851	0.00576007	0.00620816	0.0207039	0.0137495	0.0064123	0.0352975	0.0191513	0.0159347	0.0441227	0.00514331	0.00812772	0.00893895	0.00234289	0.00172632	0.00380975	0.00397205	0.0201352	0.00778795	0.0040864	0.0526778	0.0241858	0.00839302	0.0214927	0.0255932	0.00189432	0.0206126	0.00651189	0.0299403	0.240097	0.759903	0.2400972	0.8208147
4680	-641.3732	-749.3748	108.0016	0.00369549	0.00532782	0.00613372	0.00515767	0.00782857	0.0158425	0.00230348	0.00416399	0.0138503	0.00767824	0.00359163	0.00597892	0.0164697	0.0288217	0.0014555	0.00770411	0.000418222	0.00176671	0.00085414	0.0125726	0.010142	0.00095287	0.00741175	0.00112502	0.00269884	0.0043453	0.0017571	0.00906123	0.00992875	0.00423982	0.00397119	0.00114173	0.00188673	0.00786518	0.004572	0.00210996	0.012527	0.00217748	0.000426575	0.0208815	0.000876942	0.0305758	0.012923	0.0231351	0.00334857	0.000367534	0.0288704	0.00629986	0.0016601	0.00911629	0.00345305	0.00667427	0.0012637	0.00258782	0.0029831	0.00472107	0.00863729	0.0111714	0.00562033	0.0104914	0.00181377	0.00334112	0.0203434	0.0046874	0.0154921	0.0024725	0.0101288	0.0258253	0.00754389	0.9922218	1.007778	0.0470363	0.225186	0.628066	1.59219	4.44077	21.2602	2.210303	1.015678	0.00700883	0.0101047	0.0116331	0.00978198	0.0148476	0.0300467	0.00436876	0.00789737	0.0262684	0.0145625	0.00681185	0.0113395	0.0312363	0.054663	0.00276048	0.0146115	0.000793196	0.00335072	0.00161995	0.023845	0.0192351	0.0018072	0.014057	0.0021337	0.0051186	0.00824124	0.0033325	0.0171854	0.0188308	0.00804119	0.00753172	0.00216538	0.00357834	0.014917	0.00867121	0.00400173	0.0237586	0.00412978	0.000809037	0.0396036	0.0016632	0.0579897	0.0245097	0.0438777	0.00635086	0.00069706	0.0547553	0.0119482	0.00314853	0.0172898	0.00654902	0.0126583	0.00239672	0.00490804	0.00565772	0.00895392	0.0163814	0.0211876	0.0106595	0.0198979	0.00343997	0.00633673	0.038583	0.00889007	0.0293821	0.00468932	0.0192102	0.04898	0.0143077	0.333468	0.666532	0.3334684	0.5272625
4716	-649.8483	-756.6287	106.7803	0.0231115	0.0581097	0.0887031	0.020955	0.0196224	0.0525753	0.0240464	0.0129119	0.0339012	0.00984049	0.00415505	0.0615089	0.0882447	0.0810954	0.0174551	0.00520492	0.000596287	0.00672614	0.00482577	0.0297109	0.0246493	0.00501451	0.0109397	0.00809711	0.0201835	0.00589462	0.000289132	0.0620321	0.0137457	0.0171688	0.0343596	0.0324406	0.00528229	0.0106666	0.00358816	0.00462342	0.0238015	0.0220807	0.00828433	0.0369383	0.00334754	0.000886918	0.0855953	0.00759098	0.0522644	0.0165981	0.000555809	0.0547819	0.05796	0.102398	0.0331289	0.0213254	0.00858934	0.0420211	0.00564346	0.0682284	0.00688555	0.00035802	0.080122	0.0964607	0.010863	0.0619391	0.0525199	0.119978	0.000696443	0.0833569	0.0962202	0.0114772	0.0457677	0.8461117	1.153888	0.196778	0.452554	0.780864	1.28063	2.20968	5.08186	1.175477	1.363754	0.0104062	0.0261645	0.0399395	0.0094352	0.00883518	0.0236725	0.0108271	0.00581373	0.0152643	0.00443078	0.00187085	0.027695	0.039733	0.036514	0.00785932	0.00234357	0.000268484	0.00302851	0.00217285	0.0133776	0.0110986	0.00225783	0.00492571	0.0036458	0.00908782	0.00265411	0.000130185	0.0279305	0.00618916	0.00773041	0.0154708	0.0146067	0.0023784	0.00480275	0.0016156	0.00208174	0.0107169	0.00994205	0.0037301	0.0166318	0.00150726	0.000399343	0.0385401	0.00341791	0.0235326	0.00747348	0.000250258	0.0246661	0.0260971	0.0461057	0.0149166	0.00960196	0.00386744	0.0189204	0.00254102	0.0307205	0.00310029	0.000161202	0.0360757	0.0434324	0.00489117	0.0278887	0.0236476	0.0540211	0.00031358	0.0375323	0.0433241	0.00516771	0.0206074	0.430624	0.569376	0.4306241	2.22094
4752	-647.126	-754.9152	107.7892	0.0132859	0.0128195	0.00466076	0.00272362	0.0229033	0.0252867	0.0153375	0.0124624	0.0175316	0.00799635	0.00592038	0.00477392	0.0800902	0.0714731	0.00167934	0.000394835	2.88024e-05	0.00795222	0.00297158	0.0879318	0.0167042	0.00143898	0.0060201	0.00684854	0.000991767	0.00652127	0.0208186	0.0340801	0.00669866	0.00403307	0.00852505	0.0130478	0.0100914	0.0201772	0.00304174	0.00744256	0.0518022	0.0177463	0.0152775	0.0233537	0.00842458	0.0226307	0.0538701	0.0506795	0.0010823	0.0623456	0.0155516	0.00331468	0.0141818	0.0180022	0.0456095	0.00495213	0.00388609	0.00106504	0.0121049	0.0126838	0.00266375	0.000367299	0.0638947	0.0498693	0.00376463	0.00313424	0.0589556	0.0121732	0.0188284	0.00621948	0.0244762	0.0606242	0.0234392	0.8394384	1.160562	0.140533	0.384034	0.741876	1.34793	2.60393	7.11575	1.418885	1.382545	0.00997681	0.00962653	0.00349991	0.00204525	0.0171988	0.0189886	0.0115174	0.00935843	0.013165	0.00600471	0.0044458	0.00358489	0.0601423	0.0536714	0.00126107	0.000296494	2.16286e-05	0.00597158	0.00223146	0.0660307	0.0125437	0.00108057	0.00452068	0.00514279	0.000744749	0.00489703	0.0156333	0.0255918	0.00503024	0.00302856	0.00640173	0.00979799	0.00757793	0.0151517	0.00228414	0.00558885	0.0388999	0.0133262	0.0114724	0.017537	0.00632628	0.0169941	0.0404528	0.0380568	0.000812732	0.0468172	0.0116782	0.0024891	0.0106496	0.0135184	0.0342496	0.00371871	0.00291819	0.000799769	0.00908995	0.0095247	0.00200029	0.000275816	0.0479805	0.0374484	0.00282698	0.0023536	0.0442716	0.00914127	0.0141389	0.0046704	0.01838	0.0455246	0.0176012	0.25732	0.74268	0.2573196	1.331679
